FullTitle,CurrentCoords_x,CurrentCoords_y,ArmySize,HomeCoords_x,HomeCoords_y,State,Energy,Despondency,Recklessness,Liege,Foe,KilledBattle128,LostBattle128,ArmySize128,FortressOwner128,CharFlags1_LookDirection,CharFlags1_TimeOfDay,CharFlags2_orders,CharFlags3_InBattle,CharFlags3_InTunnel,CharFlags3_KilledFoe,CharFlags3_Loyalty,CharFlags3_UsedObject,CharFlags3_WonBattle
Glortheon the Giant,17,26,1030,26,22,Alive,243,232,200,Varangrim the Giant,Malorthand the Icelord,0,0,65,37,SW,Night,13,False,False,False,Giants,False,False
Ulfangruk the Icelord,47,24,1000,37,22,Alive,231,250,190,Berudrarg the Icelord,Carorthorn the Fey,0,0,1250,38,N,Night,11,False,False,False,Heartstealer,False,False
Malarorn the Icelord,47,24,1000,42,22,Alive,237,250,170,Berudrarg the Icelord,Berormane the Fey,0,0,1250,39,N,29,10,False,False,False,Heartstealer,False,False
Ganormarg the Icelord,47,26,1000,61,23,Alive,223,250,180,Talorthane the Icelord,Carorthand the Fey,0,0,1275,40,S,16,10,False,False,False,Heartstealer,False,False
Berorthim the Giant,12,24,1050,6,25,Alive,243,220,150,Obigrorn the Giant,Thangrarg the Icelord,0,0,1250,41,S,25,13,False,False,False,Giants,False,False
Firim the Icelord,47,26,1000,55,25,Alive,231,250,160,Ganormarg the Icelord,Tororthane the Fey,0,0,1275,42,S,16,10,False,False,False,Heartstealer,False,False
Glireon the Icelord,47,26,1000,47,26,Alive,243,250,190,Fangrorn the Icelord,Lorangrim the Fey,0,0,1020,43,S,16,10,False,False,False,Heartstealer,False,False
Kahangriel the Icelord,48,28,1000,31,27,Alive,239,250,170,Imgasharg the Icelord,Thigrand the Fey,0,0,1250,44,N,11,10,False,False,False,Heartstealer,False,False
Kahudruk the Icelord,47,26,1100,59,27,Alive,215,250,150,Ganormarg the Icelord,Tharand the Fey,0,0,1120,45,S,20,10,False,False,False,Heartstealer,False,False
Lororthane the Icelord,47,24,1000,38,28,Alive,237,250,180,Thangrarg the Icelord,Obireon the Fey,0,0,1250,46,N,29,10,False,False,False,Heartstealer,False,False
Malirane the Icelord,39,37,1050,46,28,Alive,234,250,190,Glormarg the Icelord,Lorangrarg the Dwarf,0,0,1200,47,SW,Night,10,False,False,False,Heartstealer,False,False
Kahudrun the Icelord,47,28,1230,28,29,Alive,223,250,200,Imgasharg the Icelord,Carorthane the Fey,0,0,1250,48,E,Night,10,False,False,False,Heartstealer,False,False
Ulformane the Giant,15,27,1030,24,30,Alive,231,238,190,Imgenarg the Giant,Thortheon the Barbarian,0,0,1220,49,NW,Night,13,False,False,False,Giants,False,False
Hagildrorn the Dwarf,24,39,1000,31,30,Alive,110,244,180,Imgorarg the Dwarf,Berorthim the Giant,0,0,1250,50,SW,Night,15,False,False,False,Dwarfs,False,False
Thildresh the Icelord,39,38,1100,42,30,Alive,219,250,150,Glormarg the Icelord,Ulfangrak the Dwarf,0,0,1120,51,SW,Night,10,False,False,False,Heartstealer,False,False
Glormarg the Icelord,41,35,1000,46,31,Alive,227,250,200,Shareth the Heartstealer,Glormane the Dwarf,0,0,1250,52,N,Night,10,False,False,False,Heartstealer,False,False
Carorand the Icelord,46,38,1000,56,31,Alive,235,250,140,Carangresh the Icelord,Glortharg the Barbarian,0,0,1275,53,SW,28,10,False,False,False,Heartstealer,False,False
Carangrane the Giant,18,26,1080,6,32,Alive,207,232,200,-,Glireon the Icelord,0,0,1170,54,E,Night,13,False,False,False,Giants,False,False
Thangrorn the Giant,13,26,1130,2,33,Alive,227,220,160,Carangrane the Giant,Hagudril the Dwarf,0,0,1275,55,E,Night,13,False,False,False,Giants,False,False
Malormun the Icelord,41,35,1000,45,33,Alive,199,250,170,Glormarg the Icelord,Imelorn the Dwarf,0,0,1250,56,N,Night,10,False,False,False,Heartstealer,False,False
Varormane the Icelord,46,38,1000,60,33,Alive,240,250,180,Carangresh the Icelord,Kahudrarg the Barbarian,0,0,1275,57,SW,Night,10,False,False,False,Heartstealer,False,False
Imgenarg the Giant,18,26,1000,13,34,Alive,231,232,180,Carangrane the Giant,Glormane the Dwarf,0,0,1275,58,E,Night,13,False,False,False,Giants,False,False
Thorarg the Giant,15,27,1030,21,34,Alive,225,238,150,Ulformane the Giant,Imgorarg the Dwarf,0,0,1220,59,NW,Night,13,False,False,False,Giants,False,False
Thirium the Icelord,43,35,1080,54,35,Alive,246,250,180,Glormarg the Icelord,Carorthay the Dwarf,0,0,1170,60,NW,Night,10,False,False,False,Heartstealer,False,False
Fenarg the Icelord,43,35,1030,49,37,Alive,230,250,130,Thirium the Icelord,Gludreon the Dwarf,0,0,1220,61,NW,Night,11,False,False,False,Heartstealer,False,False
Imgorarg the Dwarf,18,48,1000,34,38,Alive,135,196,200,-,Luxor the Moonprince,0,0,1250,62,SW,Night,15,False,False,False,Dwarfs,False,False
Torelak the Giant,18,27,1000,17,39,Alive,239,238,180,Imgenarg the Giant,Thelak the Dwarf,0,0,1250,63,NE,Night,13,False,False,False,Giants,False,False
Torormarg the Dwarf,18,48,1000,31,39,Alive,140,190,150,Imgorarg the Dwarf,Obortharg the Giant,0,0,1250,64,SW,Night,15,False,False,False,Dwarfs,False,False
Ushangrane the Icelord,43,35,1030,55,39,Alive,242,250,170,Thirium the Icelord,Imgorarg the Dwarf,0,0,1220,65,NW,28,10,False,False,False,Heartstealer,False,False
Fangrorn the Icelord,41,32,1230,51,40,Alive,237,250,200,Shareth the Heartstealer,Imorthorn the Fey,0,0,1275,66,SW,Night,10,False,False,False,Heartstealer,False,False
Carangresh the Icelord,43,35,1100,62,40,Alive,239,250,180,Thirium the Icelord,Imgorad the Barbarian,0,0,1275,67,NW,28,10,False,False,False,Heartstealer,False,False
Anvildrak the Giant,17,30,1000,7,41,Alive,235,250,190,Carangrane the Giant,Luxor the Moonprince,0,0,1275,68,NE,Night,13,False,False,False,Giants,False,False
Anvarorn the Icelord,41,32,1000,48,41,Alive,227,250,170,Fangrorn the Icelord,Thelak the Dwarf,0,0,1275,69,SW,Night,10,False,False,False,Heartstealer,False,False
Hagudril the Dwarf,50,50,1030,44,43,Alive,185,208,160,Carorthay the Dwarf,Ganormarg the Icelord,0,0,1220,70,SE,Night,15,False,False,False,Dwarfs,False,False
Ganigrorn the Giant,18,36,1000,19,44,Alive,200,250,160,Imgenarg the Giant,Anvorthun the Barbarian,0,0,1250,71,NE,Night,13,False,False,False,Giants,False,False
Berangrorn the Dwarf,23,44,1100,23,44,Alive,255,250,180,Glormane the Dwarf,Carangresh the Icelord,0,0,1150,72,N,Dawn,15,False,False,False,Dwarfs,False,False
Fenorn the Giant,17,33,1000,8,45,Alive,230,250,190,Anvildrak the Giant,Carorthand the Fey,0,0,1250,73,NE,Night,13,False,False,False,Giants,False,False
Sildrorn the Giant,17,30,1000,1,46,Alive,239,250,180,Anvildrak the Giant,Imgorad the Barbarian,0,0,1250,74,NE,Night,13,False,False,False,Giants,False,False
Carorthay the Dwarf,52,51,1100,52,46,Alive,149,232,180,Lorangrarg the Dwarf,Glormarg the Icelord,0,0,1275,75,NE,Night,15,False,False,False,Dwarfs,False,False
Glortharg the Barbarian,2,49,1100,2,49,Alive,255,250,150,Carormand the Barbarian,Torormarg the Dwarf,0,0,1150,76,N,Dawn,8,False,False,False,Barbarians,False,False
Thortheon the Barbarian,27,59,1000,17,49,Alive,195,250,160,Carormand the Barbarian,Thormuk the Giant,0,0,1250,77,SE,Night,8,False,False,False,Barbarians,False,False
Glormane the Dwarf,27,41,1080,30,49,Alive,195,220,200,-,Talorthane the Icelord,0,0,1270,78,N,Night,15,False,False,False,Dwarfs,False,False
Gloruk the Dwarf,21,50,1100,21,50,Alive,255,250,150,Glormane the Dwarf,Thorthak the Barbarian,0,0,1150,79,N,Dawn,15,False,False,False,Dwarfs,False,False
Gludreon the Dwarf,55,56,1000,63,50,Alive,195,238,140,Carorthay the Dwarf,Carorthorn the Fey,0,0,1250,80,SE,Night,15,False,False,False,Dwarfs,False,False
Thudrun the Dwarf,47,52,1100,47,52,Alive,255,250,180,Lorangrarg the Dwarf,Imgarorn the Giant,0,0,1150,81,N,Dawn,15,False,False,False,Dwarfs,False,False
Torelorn the Dwarf,32,55,1100,32,55,Alive,224,226,140,Glormane the Dwarf,Thangrorn the Giant,0,0,1150,82,SW,Dawn,15,False,False,False,Dwarfs,False,False
Thatruk the Dwarf,35,55,1100,35,55,Alive,245,244,160,Torelorn the Dwarf,Torinarg the Barbarian,0,0,1150,83,NE,Dawn,15,False,False,False,Dwarfs,False,False
Carormand the Barbarian,17,51,1080,8,56,Alive,203,250,200,-,Lorangrarg the Dwarf,0,0,1270,84,E,Night,8,False,False,False,Barbarians,False,False
Lorangrarg the Dwarf,44,53,1100,47,56,Alive,220,244,170,Glormane the Dwarf,Carorthane the Fey,0,0,1070,85,NW,Night,15,False,False,False,Dwarfs,False,False
Thelak the Dwarf,23,58,1100,23,58,Alive,255,250,150,Torelorn the Dwarf,Glormeon the Giant,0,0,1150,86,N,Dawn,15,False,False,False,Dwarfs,False,False
Imangruk the Dwarf,47,58,1080,49,60,Alive,213,244,150,Lorangrarg the Dwarf,Morildrane the Fey,0,0,1170,87,NW,Night,15,False,False,False,Dwarfs,False,False
Gligril the Dwarf,49,57,1000,60,60,Alive,205,250,130,Ulfangrak the Dwarf,Kahudrarg the Barbarian,0,0,1250,88,NW,Night,15,False,False,False,Dwarfs,False,False
Thangrad the Barbarian,11,57,1000,11,61,Alive,223,250,170,Lorangrorn the Barbarian,Thudrun the Dwarf,0,0,1250,89,NE,Night,8,False,False,False,Barbarians,False,False
Imulorn the Dwarf,32,62,1100,32,62,Alive,255,250,180,Thigrak the Dwarf,Varangrand the Barbarian,0,0,1150,90,N,Dawn,15,False,False,False,Dwarfs,False,False
Thigrak the Dwarf,39,57,1080,44,62,Alive,215,226,190,Glormane the Dwarf,Anvildrak the Giant,0,0,1270,91,NW,Night,15,False,False,False,Dwarfs,False,False
Lorangrorn the Barbarian,13,55,1000,6,64,Alive,205,250,180,Carormand the Barbarian,Imgorthand the Fey,0,0,1250,92,NE,Night,8,False,False,False,Barbarians,False,False
Varatrarg the Barbarian,13,55,1000,26,66,Alive,143,250,150,Lorangrorn the Barbarian,Ushangrane the Icelord,0,0,1250,93,NW,23,8,False,False,False,Barbarians,False,False
Imelorn the Dwarf,39,57,1000,53,66,Alive,155,190,140,Thigrak the Dwarf,Anvortheon the Barbarian,0,0,1250,94,NW,Night,15,False,False,False,Dwarfs,False,False
Ulfangrak the Dwarf,50,59,1180,61,66,Alive,155,250,130,Thigrak the Dwarf,Obigrorn the Giant,0,0,1275,95,SE,Night,15,False,False,False,Dwarfs,False,False
Thorthak the Barbarian,11,57,1000,1,67,Alive,215,238,170,Imgorad the Barbarian,Glortheon the Giant,0,0,1250,96,NE,Night,9,False,False,False,Barbarians,False,False
Thormand the Fey,40,65,1000,29,67,Alive,165,190,180,Imorthorn the Fey,Kahangrorn the Icelord,0,0,1250,97,E,Night,6,False,False,False,Fey,False,False
Anvorthun the Barbarian,21,56,1000,7,70,Alive,227,238,140,Imgorad the Barbarian,Berangrorn the Dwarf,0,0,1250,98,NE,Night,8,False,False,False,Barbarians,False,False
Imgormand the Fey,54,81,1050,42,71,Alive,219,226,150,Morildrane the Fey,Imgorarg the Dwarf,0,0,1275,99,E,27,6,False,False,False,Fey,False,False
Carorthorn the Fey,58,75,1080,59,71,Alive,219,226,180,Lorangriel the Fey,Varormane the Icelord,0,0,1170,100,S,Night,6,False,False,False,Fey,False,False
Imgorad the Barbarian,2,74,1200,2,74,Alive,255,250,200,-,Carangrane the Giant,0,0,1275,101,N,Dawn,8,False,False,False,Barbarians,False,False
Tororthane the Fey,39,68,1050,35,74,Alive,226,250,150,Imorthorn the Fey,Malormun the Icelord,0,0,1200,102,NE,Night,7,False,False,False,Fey,False,False
Imorthorn the Fey,38,62,1080,31,75,Alive,219,226,200,-,Shareth the Heartstealer,0,0,1270,103,NW,Night,6,False,False,False,Fey,False,False
Berormorn the Fey,26,75,1050,17,77,Alive,225,250,160,Carorthane the Fey,Kahangriel the Icelord,0,0,1200,104,E,Night,6,False,False,False,Fey,False,False
Firak the Barbarian,7,79,1100,7,79,Alive,255,250,140,Imgorad the Barbarian,Thigrak the Dwarf,0,0,1150,105,N,Dawn,8,False,False,False,Barbarians,False,False
Morildrane the Fey,58,85,1180,45,79,Alive,223,220,200,Lorangriel the Fey,Tarithel the Fey,0,0,1275,106,SE,Night,6,False,False,False,Fey,False,False
Thigrand the Fey,26,77,1050,28,80,Alive,249,250,150,Carorthane the Fey,Malirane the Icelord,0,0,1200,107,NE,12,7,False,False,False,Fey,False,False
Kahudrarg the Barbarian,2,89,1000,11,81,Alive,255,250,180,Imgorad the Barbarian,Luxor the Moonprince,0,0,1250,108,NW,Dawn,8,False,False,False,Barbarians,False,False
Lorangriel the Fey,55,81,1100,54,81,Alive,225,250,190,Imgorthand the Fey,Malisane the Icelord,0,0,1070,109,N,30,6,False,False,False,Fey,False,False
Carorthane the Fey,31,71,1080,20,82,Alive,239,250,170,Imorthorn the Fey,Glormarg the Icelord,0,0,1270,110,NE,Night,6,False,False,False,Fey,False,False
Thorthand the Fey,55,82,1050,49,84,Alive,240,250,130,Lorangriel the Fey,Imgorarg the Dwarf,0,0,1200,111,NE,Night,7,False,False,False,Fey,False,False
Berormane the Fey,50,82,1050,42,87,Alive,215,232,160,Lorangrim the Fey,Zarashand the Icelord,0,0,1200,112,NE,Night,6,False,False,False,Fey,False,False
Imgormiel the Fey,56,82,1000,57,87,Alive,210,250,110,Imgorthand the Fey,Kahudrak the Barbarian,0,0,1250,113,NW,Night,7,False,False,False,Fey,False,False
Careneon the Barbarian,2,89,1000,10,88,Alive,244,244,140,Kahudrarg the Barbarian,Thorarg the Giant,0,0,1250,114,NW,Dawn,9,False,False,False,Barbarians,False,False
Varangrand the Barbarian,2,89,1000,17,88,Alive,223,196,160,Kahudrarg the Barbarian,Thigrak the Dwarf,0,0,1250,115,W,17,8,False,False,False,Barbarians,False,False
Imgorthand the Fey,59,85,1080,62,88,Alive,195,250,190,Imorthorn the Fey,Glireon the Icelord,0,0,1270,116,SE,Night,6,False,False,False,Fey,False,False
Lorangrim the Fey,59,85,1080,46,90,Alive,227,250,150,Imgorthand the Fey,Imgaril the Icelord,0,0,1270,117,SE,Night,6,False,False,False,Fey,False,False
Tharand the Fey,30,84,1030,27,93,Alive,235,250,130,Carorthane the Fey,Anvarorn the Icelord,0,0,1220,118,NE,Night,7,False,False,False,Fey,False,False
Torinarg the Barbarian,2,89,1000,2,94,Alive,255,250,180,Careneon the Barbarian,Ulformane the Giant,0,0,1250,119,NW,Dawn,8,False,False,False,Barbarians,False,False
Imorthesh the Fey,57,85,1030,48,94,Alive,219,250,150,Lorangrim the Fey,Lorelorn the Icelord,0,0,1220,120,E,Night,6,False,False,False,Fey,False,False
Anvortheon the Barbarian,2,89,1000,14,95,Alive,255,220,160,Careneon the Barbarian,Hagudril the Dwarf,0,0,1250,121,NW,Dawn,8,False,False,False,Barbarians,False,False
Obireon the Fey,59,85,1030,63,95,Alive,215,250,170,Imgorthand the Fey,Carorthad the Icelord,0,0,1220,122,NE,Night,6,False,False,False,Fey,False,False
Obigrorn the Giant,15,26,1000,13,25,Alive,239,250,190,Varangrim the Giant,Thatruk the Dwarf,0,0,1200,123,E,28,13,False,False,False,Giants,False,False
Imgasharg the Icelord,47,24,1000,35,25,Alive,231,250,170,Berudrarg the Icelord,Thormand the Fey,0,0,1250,124,N,29,11,False,False,False,Heartstealer,False,False
Thangrarg the Icelord,47,26,1000,43,25,Alive,235,250,180,Glireon the Icelord,Imorthesh the Fey,0,0,1275,125,S,14,11,False,False,False,Heartstealer,False,False
Kahudrak the Barbarian,13,55,1000,19,72,Alive,219,214,180,Lorangrorn the Barbarian,Berormane the Fey,0,0,1250,126,N,Night,8,False,False,False,Barbarians,False,False
Carorthand the Fey,38,62,1030,28,73,Alive,219,226,190,Imorthorn the Fey,Talormane the Icelord,0,0,1220,127,N,Night,6,False,False,False,Fey,False,False
