FullTitle,CurrentCoords_x,CurrentCoords_y,ArmySize,HomeCoords_x,HomeCoords_y,State,Energy,Despondency,Recklessness,Liege,Foe,KilledBattle128,LostBattle128,ArmySize128,FortressOwner128,CharFlags1_LookDirection,CharFlags1_TimeOfDay,CharFlags2_orders,CharFlags3_InBattle,CharFlags3_InTunnel,CharFlags3_KilledFoe,CharFlags3_Loyalty,CharFlags3_UsedObject,CharFlags3_WonBattle
Glormeon the Giant,6,5,1050,6,5,Alive,255,250,170,Imgarorn the Giant,Sortharg the Icelord,0,0,1100,13,N,Dawn,13,False,False,False,Giants,False,False
Thormuk the Giant,21,5,1050,21,5,Alive,255,250,140,Varangrim the Giant,Imasharg the Icelord,0,0,1100,14,N,Dawn,13,False,False,False,Giants,False,False
Imgaril the Icelord,62,22,1000,56,8,Alive,234,250,200,Shareth the Heartstealer,Imgorthand the Fey,0,0,1150,15,S,Night,10,False,False,False,Heartstealer,False,False
Obularg the Giant,21,18,1000,12,9,Alive,225,238,160,Thormuk the Giant,Torelorn the Dwarf,0,0,1150,16,SE,Night,13,False,False,False,Giants,False,False
Thigrim the Icelord,25,12,1030,28,9,Alive,235,250,130,Lorelorn the Icelord,Berorthim the Giant,0,0,1120,17,SW,Night,11,False,False,False,Heartstealer,False,False
Lorelorn the Icelord,35,9,1080,35,9,Alive,255,250,190,Shareth the Heartstealer,Carangrane the Giant,0,0,1120,18,N,Dawn,10,False,False,False,Heartstealer,False,False
Kahangrorn the Icelord,47,9,1050,47,9,Alive,255,250,170,Zarashand the Icelord,Torormarg the Dwarf,0,0,1100,19,N,Dawn,10,False,False,False,Heartstealer,False,False
Malirarg the Icelord,62,21,1000,62,10,Alive,243,250,100,Imgaril the Icelord,Imgormiel the Fey,0,0,1070,20,S,Night,10,False,False,False,Heartstealer,False,False
Imatrorn the Giant,26,15,1000,18,12,Alive,255,238,180,Varangrim the Giant,Sortharg the Icelord,0,0,1150,21,E,Dawn,13,False,False,False,Giants,False,False
Asorthane the Giant,8,17,1000,4,13,Alive,239,250,150,Imgarorn the Giant,Kahudrun the Icelord,0,0,1150,22,NW,Night,13,False,False,False,Giants,False,False
Imasharg the Icelord,33,17,1030,37,13,Alive,230,250,180,Zarashand the Icelord,Sildrorn the Giant,0,0,1120,23,SW,Night,10,False,False,False,Heartstealer,False,False
Torangrorn the Icelord,62,20,1000,60,13,Alive,239,250,140,Malirarg the Icelord,Hagildrorn the Dwarf,0,0,1150,24,S,Night,10,False,False,False,Heartstealer,False,False
Sortharg the Icelord,27,21,1000,26,14,Alive,246,250,120,Malorthand the Icelord,Imgormad the Giant,0,0,1150,25,SW,27,10,False,False,False,Heartstealer,False,False
Zarashand the Icelord,44,14,1100,44,14,Alive,255,250,200,Shareth the Heartstealer,Anvildrak the Giant,0,0,1200,26,N,Dawn,10,False,False,False,Heartstealer,False,False
Glororn the Icelord,51,23,1000,53,14,Alive,195,250,150,Talorthane the Icelord,Morildrane the Fey,0,0,1150,27,S,Night,10,False,False,False,Heartstealer,False,False
Malorthand the Icelord,26,22,975,33,15,Alive,250,250,110,Lorelorn the Icelord,Rorthron the Wise,370,25,1150,28,SW,11,11,False,False,False,Heartstealer,False,False
Varangrim the Giant,14,20,1080,17,17,Alive,235,250,200,Carangrane the Giant,Lorelorn the Icelord,0,0,1170,29,SW,Night,13,False,False,False,Giants,False,False
Sigrorn the Icelord,26,22,1000,28,17,Alive,252,250,150,Malorthand the Icelord,Ulformane the Giant,0,0,1150,30,SW,7,10,False,False,False,Heartstealer,False,False
Hagudrak the Icelord,43,26,1000,37,18,Alive,243,250,170,Berudrarg the Icelord,Thorthand the Fey,0,0,1200,31,E,28,10,False,False,False,Heartstealer,False,False
Berudrarg the Icelord,47,30,1000,44,19,Alive,215,250,180,Glireon the Icelord,Luxor the Moonprince,0,0,1150,32,SE,Night,10,False,False,False,Heartstealer,False,False
Imgudrorn the Icelord,55,23,1030,59,19,Alive,231,250,180,Talorthane the Icelord,Berormorn the Fey,0,0,1120,33,SW,Night,10,False,False,False,Heartstealer,False,False
Talorthane the Icelord,48,27,1000,53,20,Alive,224,250,200,Fangrorn the Icelord,Imgormand the Fey,0,0,1200,34,S,Night,10,False,False,False,Heartstealer,False,False
Morangrim the Icelord,26,22,1000,30,21,Alive,251,250,160,Malorthand the Icelord,Ganigrorn the Giant,0,0,1150,35,SW,7,10,False,False,False,Heartstealer,False,False
Obortharg the Giant,11,22,1050,11,22,Alive,255,250,180,Obigrorn the Giant,Sigrorn the Icelord,0,0,1100,36,N,Dawn,13,False,False,False,Giants,False,False
Glortheon the Giant,23,20,1030,26,22,Alive,231,238,200,Varangrim the Giant,Malorthand the Icelord,0,0,750,37,W,Night,13,False,False,False,Giants,False,False
Ulfangruk the Icelord,47,30,1000,37,22,Alive,235,250,190,Berudrarg the Icelord,Carorthorn the Fey,0,0,1150,38,SE,Night,11,False,False,False,Heartstealer,False,False
Malarorn the Icelord,47,30,1000,42,22,Alive,240,250,170,Berudrarg the Icelord,Berormane the Fey,0,0,1150,39,SE,27,10,False,False,False,Heartstealer,False,False
Ganormarg the Icelord,52,26,1000,61,23,Alive,219,250,180,Talorthane the Icelord,Carorthand the Fey,0,0,1150,40,SW,Night,10,False,False,False,Heartstealer,False,False
Berorthim the Giant,13,25,1050,6,25,Alive,235,220,150,Obigrorn the Giant,Thangrarg the Icelord,0,0,1150,41,E,Dawn,13,False,False,False,Giants,False,False
Firim the Icelord,52,26,1000,55,25,Alive,227,250,160,Ganormarg the Icelord,Tororthane the Fey,0,0,1150,42,SW,Night,10,False,False,False,Heartstealer,False,False
Glireon the Icelord,48,28,1000,47,26,Alive,242,250,190,Fangrorn the Icelord,Lorangrim the Fey,0,0,1200,43,N,23,10,False,False,False,Heartstealer,False,False
Kahangriel the Icelord,42,26,1000,31,27,Alive,231,250,170,Imgasharg the Icelord,Thigrand the Fey,0,0,1150,44,E,Night,10,False,False,False,Heartstealer,False,False
Kahudruk the Icelord,52,26,1000,59,27,Alive,215,250,150,Ganormarg the Icelord,Tharand the Fey,0,0,1150,45,SW,Night,10,False,False,False,Heartstealer,False,False
Lororthane the Icelord,47,29,1000,38,28,Alive,243,250,180,Thangrarg the Icelord,Obireon the Fey,0,0,1150,46,NE,24,10,False,False,False,Heartstealer,False,False
Malirane the Icelord,46,28,1050,46,28,Alive,255,250,190,Glormarg the Icelord,Lorangrarg the Dwarf,0,0,1100,47,N,Dawn,10,False,False,False,Heartstealer,False,False
Kahudrun the Icelord,38,26,1000,28,29,Alive,231,250,200,Imgasharg the Icelord,Carorthane the Fey,0,0,1150,48,E,Night,10,False,False,False,Heartstealer,False,False
Ulformane the Giant,21,32,1030,24,30,Alive,231,250,190,Imgenarg the Giant,Thortheon the Barbarian,0,0,1120,49,W,Night,13,False,False,False,Giants,False,False
Hagildrorn the Dwarf,29,38,1000,31,30,Alive,155,244,180,Imgorarg the Dwarf,Berorthim the Giant,0,0,1150,50,SW,Night,15,False,False,False,Dwarfs,False,False
Thildresh the Icelord,46,31,1100,42,30,Alive,255,250,150,Glormarg the Icelord,Ulfangrak the Dwarf,0,0,1250,51,E,Dawn,10,False,False,False,Heartstealer,False,False
Glormarg the Icelord,42,35,1000,46,31,Alive,237,250,200,Shareth the Heartstealer,Glormane the Dwarf,0,0,1150,52,SW,Night,10,False,False,False,Heartstealer,False,False
Carorand the Icelord,54,35,1000,56,31,Alive,239,250,140,Carangresh the Icelord,Glortharg the Barbarian,0,0,1200,53,W,25,10,False,False,False,Heartstealer,False,False
Carangrane the Giant,12,29,1080,6,32,Alive,219,250,200,-,Glireon the Icelord,0,0,1070,54,NE,Night,13,False,False,False,Giants,False,False
Thangrorn the Giant,9,29,1130,2,33,Alive,231,238,160,Carangrane the Giant,Hagudril the Dwarf,0,0,1200,55,NE,Night,13,False,False,False,Giants,False,False
Malormun the Icelord,44,35,1000,45,33,Alive,231,250,170,Glormarg the Icelord,Imelorn the Dwarf,0,0,1150,56,W,Night,10,False,False,False,Heartstealer,False,False
Varormane the Icelord,54,35,1000,60,33,Alive,243,250,180,Carangresh the Icelord,Kahudrarg the Barbarian,0,0,1200,57,W,Night,10,False,False,False,Heartstealer,False,False
Imgenarg the Giant,12,30,1000,13,34,Alive,239,250,180,Carangrane the Giant,Glormane the Dwarf,0,0,1200,58,N,Night,13,False,False,False,Giants,False,False
Thorarg the Giant,21,32,1030,21,34,Alive,235,250,150,Ulformane the Giant,Imgorarg the Dwarf,0,0,1120,59,N,24,13,False,False,False,Giants,False,False
Thirium the Icelord,49,35,1080,54,35,Alive,237,250,180,Glormarg the Icelord,Carorthay the Dwarf,0,0,1070,60,W,Night,10,False,False,False,Heartstealer,False,False
Fenarg the Icelord,49,35,1030,49,37,Alive,245,250,130,Thirium the Icelord,Gludreon the Dwarf,0,0,1120,61,N,15,11,False,False,False,Heartstealer,False,False
Imgorarg the Dwarf,23,43,1000,34,38,Alive,170,214,200,-,Luxor the Moonprince,0,0,1150,62,NW,Night,15,False,False,False,Dwarfs,False,False
Torelak the Giant,12,34,1000,17,39,Alive,239,244,180,Imgenarg the Giant,Thelak the Dwarf,0,0,1150,63,NW,Night,13,False,False,False,Giants,False,False
Torormarg the Dwarf,23,43,1000,31,39,Alive,170,208,150,Imgorarg the Dwarf,Obortharg the Giant,0,0,1150,64,NW,Night,15,False,False,False,Dwarfs,False,False
Ushangrane the Icelord,50,35,1030,55,39,Alive,240,250,170,Thirium the Icelord,Imgorarg the Dwarf,0,0,1120,65,W,Night,10,False,False,False,Heartstealer,False,False
Fangrorn the Icelord,47,24,1000,51,40,Alive,234,250,200,Shareth the Heartstealer,Imorthorn the Fey,0,0,1150,66,N,Night,10,False,False,False,Heartstealer,False,False
Carangresh the Icelord,49,35,1100,62,40,Alive,235,250,180,Thirium the Icelord,Imgorad the Barbarian,0,0,1200,67,W,26,10,False,False,False,Heartstealer,False,False
Anvildrak the Giant,11,36,1000,7,41,Alive,239,250,190,Carangrane the Giant,Luxor the Moonprince,0,0,1200,68,NE,Night,13,False,False,False,Giants,False,False
Anvarorn the Icelord,47,25,1000,48,41,Alive,215,250,170,Fangrorn the Icelord,Thelak the Dwarf,0,0,1150,69,N,Night,10,False,False,False,Heartstealer,False,False
Hagudril the Dwarf,46,45,1030,44,43,Alive,215,238,160,Carorthay the Dwarf,Ganormarg the Icelord,0,0,1120,70,SE,Night,15,False,False,False,Dwarfs,False,False
Ganigrorn the Giant,12,42,1000,19,44,Alive,205,250,160,Imgenarg the Giant,Anvorthun the Barbarian,0,0,1150,71,N,Night,13,False,False,False,Giants,False,False
Berangrorn the Dwarf,23,44,1050,23,44,Alive,255,250,180,Glormane the Dwarf,Carangresh the Icelord,0,0,1100,72,N,Dawn,15,False,False,False,Dwarfs,False,False
Fenorn the Giant,11,39,1000,8,45,Alive,230,250,190,Anvildrak the Giant,Carorthand the Fey,0,0,1150,73,N,Night,13,False,False,False,Giants,False,False
Sildrorn the Giant,11,36,1000,1,46,Alive,235,250,180,Anvildrak the Giant,Imgorad the Barbarian,0,0,1150,74,NE,Night,13,False,False,False,Giants,False,False
Carorthay the Dwarf,47,56,1100,52,46,Alive,199,238,180,Lorangrarg the Dwarf,Glormarg the Icelord,0,0,1200,75,S,15,15,False,False,False,Dwarfs,False,False
Glortharg the Barbarian,2,49,1050,2,49,Alive,255,250,150,Carormand the Barbarian,Torormarg the Dwarf,0,0,1100,76,N,Dawn,8,False,False,False,Barbarians,False,False
Thortheon the Barbarian,22,54,1000,17,49,Alive,205,250,160,Carormand the Barbarian,Thormuk the Giant,0,0,1150,77,SE,Night,8,False,False,False,Barbarians,False,False
Glormane the Dwarf,27,46,1080,30,49,Alive,230,238,200,-,Talorthane the Icelord,0,0,1170,78,NW,Night,15,False,False,False,Dwarfs,False,False
Gloruk the Dwarf,21,50,1050,21,50,Alive,255,250,150,Glormane the Dwarf,Thorthak the Barbarian,0,0,1100,79,N,Dawn,15,False,False,False,Dwarfs,False,False
Gludreon the Dwarf,57,56,1000,63,50,Alive,225,238,140,Carorthay the Dwarf,Carorthorn the Fey,0,0,1150,80,SW,Night,15,False,False,False,Dwarfs,False,False
Thudrun the Dwarf,47,52,1050,47,52,Alive,255,250,180,Lorangrarg the Dwarf,Imgarorn the Giant,0,0,1100,81,N,Dawn,15,False,False,False,Dwarfs,False,False
Torelorn the Dwarf,32,55,1080,32,55,Alive,184,226,140,Glormane the Dwarf,Thangrorn the Giant,0,0,1070,82,SW,Night,15,False,False,False,Dwarfs,False,False
Thatruk the Dwarf,35,55,1080,35,55,Alive,205,244,160,Torelorn the Dwarf,Torinarg the Barbarian,0,0,1070,83,NE,Night,15,False,False,False,Dwarfs,False,False
Carormand the Barbarian,11,53,1080,8,56,Alive,219,250,200,-,Lorangrarg the Dwarf,0,0,1170,84,NE,Night,8,False,False,False,Barbarians,False,False
Lorangrarg the Dwarf,47,56,1080,47,56,Alive,255,250,170,Glormane the Dwarf,Carorthane the Fey,0,0,1120,85,N,Dawn,15,False,False,False,Dwarfs,False,False
Thelak the Dwarf,23,58,1050,23,58,Alive,255,250,150,Torelorn the Dwarf,Glormeon the Giant,0,0,1100,86,N,Dawn,15,False,False,False,Dwarfs,False,False
Imangruk the Dwarf,49,60,1050,49,60,Alive,255,250,150,Lorangrarg the Dwarf,Morildrane the Fey,0,0,1100,87,N,Dawn,15,False,False,False,Dwarfs,False,False
Gligril the Dwarf,54,62,1000,60,60,Alive,235,250,130,Ulfangrak the Dwarf,Kahudrarg the Barbarian,0,0,1150,88,W,Night,15,False,False,False,Dwarfs,False,False
Thangrad the Barbarian,8,60,1000,11,61,Alive,243,250,170,Lorangrorn the Barbarian,Thudrun the Dwarf,0,0,1150,89,W,20,8,False,False,False,Barbarians,False,False
Imulorn the Dwarf,32,62,1050,32,62,Alive,255,250,180,Thigrak the Dwarf,Varangrand the Barbarian,0,0,1100,90,N,Dawn,15,False,False,False,Dwarfs,False,False
Thigrak the Dwarf,41,59,1080,44,62,Alive,215,232,190,Glormane the Dwarf,Anvildrak the Giant,0,0,1170,91,NW,Night,15,False,False,False,Dwarfs,False,False
Lorangrorn the Barbarian,8,60,1000,6,64,Alive,255,250,180,Carormand the Barbarian,Imgorthand the Fey,0,0,1150,92,N,Dawn,8,False,False,False,Barbarians,False,False
Varatrarg the Barbarian,18,60,1000,26,66,Alive,157,250,150,Lorangrorn the Barbarian,Ushangrane the Icelord,0,0,1150,93,W,Night,8,False,False,False,Barbarians,False,False
Imelorn the Dwarf,44,60,1000,53,66,Alive,200,214,140,Thigrak the Dwarf,Anvortheon the Barbarian,0,0,1150,94,NW,Night,15,False,False,False,Dwarfs,False,False
Ulfangrak the Dwarf,50,59,1000,61,66,Alive,195,250,130,Thigrak the Dwarf,Obigrorn the Giant,0,0,1150,95,NW,Night,15,False,False,False,Dwarfs,False,False
Thorthak the Barbarian,9,59,1000,1,67,Alive,211,238,170,Imgorad the Barbarian,Glortheon the Giant,0,0,1150,96,NE,Night,9,False,False,False,Barbarians,False,False
Thormand the Fey,37,59,1000,29,67,Alive,210,232,180,Imorthorn the Fey,Kahangrorn the Icelord,0,0,1150,97,NE,Night,6,False,False,False,Fey,False,False
Anvorthun the Barbarian,18,59,1000,7,70,Alive,235,238,140,Imgorad the Barbarian,Berangrorn the Dwarf,0,0,1150,98,NE,Night,8,False,False,False,Barbarians,False,False
Imgormand the Fey,45,80,1000,42,71,Alive,227,226,150,Morildrane the Fey,Imgorarg the Dwarf,0,0,1150,99,SE,Night,6,False,False,False,Fey,False,False
Carorthorn the Fey,59,71,1050,59,71,Alive,255,250,180,Lorangriel the Fey,Varormane the Icelord,0,0,1100,100,N,Dawn,6,False,False,False,Fey,False,False
Imgorad the Barbarian,2,74,1100,2,74,Alive,255,250,200,-,Carangrane the Giant,0,0,1200,101,N,Dawn,8,False,False,False,Barbarians,False,False
Tororthane the Fey,35,74,1050,35,74,Alive,255,250,150,Imorthorn the Fey,Malormun the Icelord,0,0,1100,102,N,Dawn,7,False,False,False,Fey,False,False
Imorthorn the Fey,36,70,1080,31,75,Alive,235,250,200,-,Shareth the Heartstealer,0,0,1170,103,NE,Night,6,False,False,False,Fey,False,False
Berormorn the Fey,17,77,1050,17,77,Alive,255,250,160,Carorthane the Fey,Kahangriel the Icelord,0,0,1100,104,N,Dawn,6,False,False,False,Fey,False,False
Firak the Barbarian,7,79,1050,7,79,Alive,255,250,140,Imgorad the Barbarian,Thigrak the Dwarf,0,0,1100,105,N,Dawn,8,False,False,False,Barbarians,False,False
Morildrane the Fey,51,81,1000,45,79,Alive,215,220,200,Lorangriel the Fey,Tarithel the Fey,0,0,1150,106,E,Night,6,False,False,False,Fey,False,False
Thigrand the Fey,28,80,1050,28,80,Alive,255,250,150,Carorthane the Fey,Malirane the Icelord,0,0,1100,107,N,Dawn,7,False,False,False,Fey,False,False
Kahudrarg the Barbarian,5,92,1000,11,81,Alive,235,250,180,Imgorad the Barbarian,Luxor the Moonprince,0,0,1150,108,S,23,8,False,False,False,Barbarians,False,False
Lorangriel the Fey,54,81,1100,54,81,Alive,255,250,190,Imgorthand the Fey,Malisane the Icelord,0,0,1200,109,N,Dawn,6,False,False,False,Fey,False,False
Carorthane the Fey,24,78,1080,20,82,Alive,235,250,170,Imorthorn the Fey,Glormarg the Icelord,0,0,1170,110,NE,Night,6,False,False,False,Fey,False,False
Thorthand the Fey,49,84,1050,49,84,Alive,255,250,130,Lorangriel the Fey,Imgorarg the Dwarf,0,0,1100,111,N,Dawn,7,False,False,False,Fey,False,False
Berormane the Fey,42,87,1050,42,87,Alive,255,250,160,Lorangrim the Fey,Zarashand the Icelord,0,0,1100,112,N,Dawn,6,False,False,False,Fey,False,False
Imgormiel the Fey,58,86,1000,57,87,Alive,212,250,110,Imgorthand the Fey,Kahudrak the Barbarian,0,0,1150,113,NW,Night,7,False,False,False,Fey,False,False
Careneon the Barbarian,5,92,1000,10,88,Alive,225,244,140,Kahudrarg the Barbarian,Thorarg the Giant,0,0,1150,114,S,Night,9,False,False,False,Barbarians,False,False
Varangrand the Barbarian,8,91,1000,17,88,Alive,211,196,160,Kahudrarg the Barbarian,Thigrak the Dwarf,0,0,1150,115,SW,Night,8,False,False,False,Barbarians,False,False
Imgorthand the Fey,59,85,1080,62,88,Alive,210,250,190,Imorthorn the Fey,Glireon the Icelord,0,0,1170,116,NW,Night,6,False,False,False,Fey,False,False
Lorangrim the Fey,50,86,1080,46,90,Alive,239,250,150,Imgorthand the Fey,Imgaril the Icelord,0,0,1170,117,NE,Night,6,False,False,False,Fey,False,False
Tharand the Fey,24,90,1030,27,93,Alive,235,250,130,Carorthane the Fey,Anvarorn the Icelord,0,0,1120,118,NW,Night,7,False,False,False,Fey,False,False
Torinarg the Barbarian,5,92,1000,2,94,Alive,243,250,180,Careneon the Barbarian,Ulformane the Giant,0,0,1150,119,S,27,8,False,False,False,Barbarians,False,False
Imorthesh the Fey,50,90,1030,48,94,Alive,231,250,150,Lorangrim the Fey,Lorelorn the Icelord,0,0,1120,120,N,Night,6,False,False,False,Fey,False,False
Anvortheon the Barbarian,5,92,1000,14,95,Alive,235,220,160,Careneon the Barbarian,Hagudril the Dwarf,0,0,1150,121,SW,Night,8,False,False,False,Barbarians,False,False
Obireon the Fey,59,91,1030,63,95,Alive,239,250,170,Imgorthand the Fey,Carorthad the Icelord,0,0,1120,122,NW,Night,6,False,False,False,Fey,False,False
Obigrorn the Giant,14,21,1000,13,25,Alive,239,250,190,Varangrim the Giant,Thatruk the Dwarf,0,0,1100,123,N,Night,13,False,False,False,Giants,False,False
Imgasharg the Icelord,47,30,1000,35,25,Alive,239,250,170,Berudrarg the Icelord,Thormand the Fey,0,0,1150,124,SE,Night,11,False,False,False,Heartstealer,False,False
Thangrarg the Icelord,48,28,1000,43,25,Alive,251,250,180,Glireon the Icelord,Imorthesh the Fey,0,0,1150,125,NE,9,11,False,False,False,Heartstealer,False,False
Kahudrak the Barbarian,9,62,1000,19,72,Alive,231,214,180,Lorangrorn the Barbarian,Berormane the Fey,0,0,1150,126,NW,Night,8,False,False,False,Barbarians,False,False
Carorthand the Fey,32,70,1030,28,73,Alive,235,250,190,Imorthorn the Fey,Talormane the Icelord,0,0,1120,127,E,Night,6,False,False,False,Fey,False,False
