FullTitle,CurrentCoords_x,CurrentCoords_y,ArmySize,HomeCoords_x,HomeCoords_y,State,Energy,Despondency,Recklessness,Liege,Foe,KilledBattle128,LostBattle128,ArmySize128,FortressOwner128,CharFlags1_LookDirection,CharFlags1_TimeOfDay,CharFlags2_orders,CharFlags3_InBattle,CharFlags3_InTunnel,CharFlags3_KilledFoe,CharFlags3_Loyalty,CharFlags3_UsedObject,CharFlags3_WonBattle
Glormeon the Giant,6,5,1030,6,5,Alive,255,250,170,Imgarorn the Giant,Sortharg the Icelord,0,0,1070,13,N,Dawn,13,False,False,False,Giants,False,False
Thormuk the Giant,21,5,1030,21,5,Alive,255,250,140,Varangrim the Giant,Imasharg the Icelord,0,0,1070,14,N,Dawn,13,False,False,False,Giants,False,False
Imgaril the Icelord,62,17,1000,56,8,Alive,237,250,200,Shareth the Heartstealer,Imgorthand the Fey,0,0,1100,15,S,Night,10,False,False,False,Heartstealer,False,False
Obularg the Giant,18,15,1000,12,9,Alive,230,244,160,Thormuk the Giant,Torelorn the Dwarf,0,0,1100,16,SE,Night,13,False,False,False,Giants,False,False
Thigrim the Icelord,28,9,1030,28,9,Alive,255,250,130,Lorelorn the Icelord,Berorthim the Giant,0,0,1070,17,N,Dawn,11,False,False,False,Heartstealer,False,False
Lorelorn the Icelord,35,9,1080,35,9,Alive,255,250,190,Shareth the Heartstealer,Carangrane the Giant,0,0,1120,18,N,Dawn,10,False,False,False,Heartstealer,False,False
Kahangrorn the Icelord,47,9,1030,47,9,Alive,255,250,170,Zarashand the Icelord,Torormarg the Dwarf,0,0,1070,19,N,Dawn,10,False,False,False,Heartstealer,False,False
Malirarg the Icelord,62,17,1000,62,10,Alive,237,250,100,Imgaril the Icelord,Imgormiel the Fey,0,0,1100,20,S,Night,10,False,False,False,Heartstealer,False,False
Imatrorn the Giant,26,15,1000,18,12,Alive,235,238,180,Varangrim the Giant,Sortharg the Icelord,0,0,1100,21,E,Night,13,False,False,False,Giants,False,False
Asorthane the Giant,12,21,1000,4,13,Alive,235,250,150,Imgarorn the Giant,Kahudrun the Icelord,0,0,1100,22,SE,Night,13,False,False,False,Giants,False,False
Imasharg the Icelord,37,13,1030,37,13,Alive,255,250,180,Zarashand the Icelord,Sildrorn the Giant,0,0,1070,23,N,Dawn,10,False,False,False,Heartstealer,False,False
Torangrorn the Icelord,62,16,1000,60,13,Alive,239,250,140,Malirarg the Icelord,Hagildrorn the Dwarf,0,0,1100,24,S,Night,10,False,False,False,Heartstealer,False,False
Sortharg the Icelord,30,18,1000,26,14,Alive,246,250,120,Malorthand the Icelord,Imgormad the Giant,0,0,1100,25,S,23,10,False,False,False,Heartstealer,False,False
Zarashand the Icelord,44,14,1080,44,14,Alive,255,250,200,Shareth the Heartstealer,Anvildrak the Giant,0,0,1120,26,N,Dawn,10,False,False,False,Heartstealer,False,False
Glororn the Icelord,51,20,1000,53,14,Alive,215,250,150,Talorthane the Icelord,Morildrane the Fey,0,0,1100,27,E,Night,10,False,False,False,Heartstealer,False,False
Malorthand the Icelord,27,21,1000,33,15,Alive,240,250,110,Lorelorn the Icelord,Rorthron the Wise,0,0,1100,28,SW,Night,11,False,False,False,Heartstealer,False,False
Varangrim the Giant,17,17,1080,17,17,Alive,255,250,200,Carangrane the Giant,Lorelorn the Icelord,0,0,1120,29,N,Dawn,13,False,False,False,Giants,False,False
Sigrorn the Icelord,27,21,1000,28,17,Alive,246,250,150,Malorthand the Icelord,Ulformane the Giant,0,0,1100,30,SW,27,10,False,False,False,Heartstealer,False,False
Hagudrak the Icelord,39,24,1000,37,18,Alive,236,250,170,Berudrarg the Icelord,Thorthand the Fey,0,0,1150,31,SW,Night,10,False,False,False,Heartstealer,False,False
Berudrarg the Icelord,43,26,1000,44,19,Alive,220,250,180,Glireon the Icelord,Luxor the Moonprince,0,0,1100,32,E,Night,10,False,False,False,Heartstealer,False,False
Imgudrorn the Icelord,59,19,1030,59,19,Alive,255,250,180,Talorthane the Icelord,Berormorn the Fey,0,0,1070,33,N,Dawn,10,False,False,False,Heartstealer,False,False
Talorthane the Icelord,51,23,1000,53,20,Alive,222,250,200,Fangrorn the Icelord,Imgormand the Fey,0,0,1150,34,S,Night,10,False,False,False,Heartstealer,False,False
Morangrim the Icelord,27,21,1000,30,21,Alive,243,250,160,Malorthand the Icelord,Ganigrorn the Giant,0,0,1100,35,SW,27,10,False,False,False,Heartstealer,False,False
Obortharg the Giant,11,22,1030,11,22,Alive,255,250,180,Obigrorn the Giant,Sigrorn the Icelord,0,0,1070,36,N,Dawn,13,False,False,False,Giants,False,False
Glortheon the Giant,26,22,1030,26,22,Alive,255,250,200,Varangrim the Giant,Malorthand the Icelord,0,0,1070,37,N,Dawn,13,False,False,False,Giants,False,False
Ulfangruk the Icelord,43,26,1000,37,22,Alive,239,250,190,Berudrarg the Icelord,Carorthorn the Fey,0,0,1100,38,E,Night,11,False,False,False,Heartstealer,False,False
Malarorn the Icelord,43,26,1000,42,22,Alive,243,250,170,Berudrarg the Icelord,Berormane the Fey,0,0,1100,39,E,28,10,False,False,False,Heartstealer,False,False
Ganormarg the Icelord,55,23,1000,61,23,Alive,223,250,180,Talorthane the Icelord,Carorthand the Fey,0,0,1100,40,W,Night,10,False,False,False,Heartstealer,False,False
Berorthim the Giant,13,25,1030,6,25,Alive,215,220,150,Obigrorn the Giant,Thangrarg the Icelord,0,0,1100,41,E,Night,13,False,False,False,Giants,False,False
Firim the Icelord,55,23,1000,55,25,Alive,231,250,160,Ganormarg the Icelord,Tororthane the Fey,0,0,1100,42,N,22,10,False,False,False,Heartstealer,False,False
Glireon the Icelord,51,32,1000,47,26,Alive,234,250,190,Fangrorn the Icelord,Lorangrim the Fey,0,0,1150,43,S,Night,10,False,False,False,Heartstealer,False,False
Kahangriel the Icelord,37,24,1000,31,27,Alive,231,250,170,Imgasharg the Icelord,Thigrand the Fey,0,0,1100,44,E,Night,10,False,False,False,Heartstealer,False,False
Kahudruk the Icelord,55,23,1000,59,27,Alive,225,250,150,Ganormarg the Icelord,Tharand the Fey,0,0,1100,45,NW,Night,10,False,False,False,Heartstealer,False,False
Lororthane the Icelord,43,33,1000,38,28,Alive,240,250,180,Thangrarg the Icelord,Obireon the Fey,0,0,1100,46,SE,Night,10,False,False,False,Heartstealer,False,False
Malirane the Icelord,46,28,1030,46,28,Alive,255,250,190,Glormarg the Icelord,Lorangrarg the Dwarf,0,0,1070,47,N,Dawn,10,False,False,False,Heartstealer,False,False
Kahudrun the Icelord,33,24,1000,28,29,Alive,235,250,200,Imgasharg the Icelord,Carorthane the Fey,0,0,1100,48,NE,Night,10,False,False,False,Heartstealer,False,False
Ulformane the Giant,24,30,1030,24,30,Alive,255,250,190,Imgenarg the Giant,Thortheon the Barbarian,0,0,1070,49,N,Dawn,13,False,False,False,Giants,False,False
Hagildrorn the Dwarf,31,36,1000,31,30,Alive,180,250,180,Imgorarg the Dwarf,Berorthim the Giant,0,0,1100,50,SW,Night,15,False,False,False,Dwarfs,False,False
Thildresh the Icelord,46,31,1080,42,30,Alive,239,250,150,Glormarg the Icelord,Ulfangrak the Dwarf,0,0,1150,51,E,24,10,False,False,False,Heartstealer,False,False
Glormarg the Icelord,46,31,1000,46,31,Alive,255,250,200,Shareth the Heartstealer,Glormane the Dwarf,0,0,1120,52,N,Dawn,10,False,False,False,Heartstealer,False,False
Carorand the Icelord,58,36,1000,56,31,Alive,235,250,140,Carangresh the Icelord,Glortharg the Barbarian,0,0,1100,53,S,Night,10,False,False,False,Heartstealer,False,False
Carangrane the Giant,9,32,1080,6,32,Alive,227,250,200,-,Glireon the Icelord,0,0,1020,54,E,Night,13,False,False,False,Giants,False,False
Thangrorn the Giant,6,32,1130,2,33,Alive,231,238,160,Carangrane the Giant,Hagudril the Dwarf,0,0,1150,55,E,Night,13,False,False,False,Giants,False,False
Malormun the Icelord,49,37,1000,45,33,Alive,239,250,170,Glormarg the Icelord,Imelorn the Dwarf,0,0,1100,56,SE,Night,10,False,False,False,Heartstealer,False,False
Varormane the Icelord,58,36,1000,60,33,Alive,246,250,180,Carangresh the Icelord,Kahudrarg the Barbarian,0,0,1100,57,S,28,10,False,False,False,Heartstealer,False,False
Imgenarg the Giant,11,32,1000,13,34,Alive,235,250,180,Carangrane the Giant,Glormane the Dwarf,0,0,1150,58,NW,Night,13,False,False,False,Giants,False,False
Thorarg the Giant,21,34,1030,21,34,Alive,255,250,150,Ulformane the Giant,Imgorarg the Dwarf,0,0,1070,59,N,Dawn,13,False,False,False,Giants,False,False
Thirium the Icelord,54,35,1080,54,35,Alive,255,250,180,Glormarg the Icelord,Carorthay the Dwarf,0,0,1020,60,N,Dawn,10,False,False,False,Heartstealer,False,False
Fenarg the Icelord,49,37,1030,49,37,Alive,255,250,130,Thirium the Icelord,Gludreon the Dwarf,0,0,1070,61,N,Dawn,11,False,False,False,Heartstealer,False,False
Imgorarg the Dwarf,26,46,1000,34,38,Alive,200,220,200,-,Luxor the Moonprince,0,0,1100,62,SW,Night,15,False,False,False,Dwarfs,False,False
Torelak the Giant,14,36,1000,17,39,Alive,235,244,180,Imgenarg the Giant,Thelak the Dwarf,0,0,1100,63,NW,Night,13,False,False,False,Giants,False,False
Torormarg the Dwarf,26,46,1000,31,39,Alive,200,214,150,Imgorarg the Dwarf,Obortharg the Giant,0,0,1100,64,SW,Night,15,False,False,False,Dwarfs,False,False
Ushangrane the Icelord,55,39,1030,55,39,Alive,255,250,170,Thirium the Icelord,Imgorarg the Dwarf,0,0,1070,65,N,Dawn,10,False,False,False,Heartstealer,False,False
Fangrorn the Icelord,48,28,1000,51,40,Alive,237,250,200,Shareth the Heartstealer,Imorthorn the Fey,0,0,1100,66,N,Night,10,False,False,False,Heartstealer,False,False
Carangresh the Icelord,54,35,1100,62,40,Alive,239,250,180,Thirium the Icelord,Imgorad the Barbarian,0,0,1150,67,W,29,10,False,False,False,Heartstealer,False,False
Anvildrak the Giant,9,38,1000,7,41,Alive,235,250,190,Carangrane the Giant,Luxor the Moonprince,0,0,1150,68,N,Night,13,False,False,False,Giants,False,False
Anvarorn the Icelord,48,32,1000,48,41,Alive,235,250,170,Fangrorn the Icelord,Thelak the Dwarf,0,0,1100,69,N,Night,10,False,False,False,Heartstealer,False,False
Hagudril the Dwarf,44,43,1030,44,43,Alive,255,250,160,Carorthay the Dwarf,Ganormarg the Icelord,0,0,1070,70,N,Dawn,15,False,False,False,Dwarfs,False,False
Ganigrorn the Giant,12,45,1000,19,44,Alive,220,250,160,Imgenarg the Giant,Anvorthun the Barbarian,0,0,1100,71,NW,Night,13,False,False,False,Giants,False,False
Berangrorn the Dwarf,23,44,1030,23,44,Alive,255,250,180,Glormane the Dwarf,Carangresh the Icelord,0,0,1070,72,N,Dawn,15,False,False,False,Dwarfs,False,False
Fenorn the Giant,9,42,1000,8,45,Alive,240,250,190,Anvildrak the Giant,Carorthand the Fey,0,0,1100,73,N,Night,13,False,False,False,Giants,False,False
Sildrorn the Giant,8,39,1000,1,46,Alive,243,250,180,Anvildrak the Giant,Imgorad the Barbarian,0,0,1100,74,NE,Night,13,False,False,False,Giants,False,False
Carorthay the Dwarf,47,54,1000,52,46,Alive,197,244,180,Lorangrarg the Dwarf,Glormarg the Icelord,0,0,1100,75,S,Night,15,False,False,False,Dwarfs,False,False
Glortharg the Barbarian,2,49,1030,2,49,Alive,255,250,150,Carormand the Barbarian,Torormarg the Dwarf,0,0,1070,76,N,Dawn,8,False,False,False,Barbarians,False,False
Thortheon the Barbarian,20,52,1000,17,49,Alive,215,250,160,Carormand the Barbarian,Thormuk the Giant,0,0,1100,77,SE,Night,8,False,False,False,Barbarians,False,False
Glormane the Dwarf,30,49,1080,30,49,Alive,255,250,200,-,Talorthane the Icelord,0,0,1120,78,N,Dawn,15,False,False,False,Dwarfs,False,False
Gloruk the Dwarf,21,50,1030,21,50,Alive,255,250,150,Glormane the Dwarf,Thorthak the Barbarian,0,0,1070,79,N,Dawn,15,False,False,False,Dwarfs,False,False
Gludreon the Dwarf,60,53,1000,63,50,Alive,230,238,140,Carorthay the Dwarf,Carorthorn the Fey,0,0,1100,80,SW,Night,15,False,False,False,Dwarfs,False,False
Thudrun the Dwarf,47,52,1030,47,52,Alive,255,250,180,Lorangrarg the Dwarf,Imgarorn the Giant,0,0,1070,81,N,Dawn,15,False,False,False,Dwarfs,False,False
Torelorn the Dwarf,35,52,1000,32,55,Alive,213,238,140,Glormane the Dwarf,Thangrorn the Giant,0,0,1100,82,NE,Night,15,False,False,False,Dwarfs,False,False
Thatruk the Dwarf,33,57,1000,35,55,Alive,220,250,160,Torelorn the Dwarf,Torinarg the Barbarian,0,0,1100,83,SW,Night,15,False,False,False,Dwarfs,False,False
Carormand the Barbarian,8,56,1080,8,56,Alive,255,250,200,-,Lorangrarg the Dwarf,0,0,1120,84,N,Dawn,8,False,False,False,Barbarians,False,False
Lorangrarg the Dwarf,47,56,1080,47,56,Alive,255,250,170,Glormane the Dwarf,Carorthane the Fey,0,0,1120,85,N,Dawn,15,False,False,False,Dwarfs,False,False
Thelak the Dwarf,23,58,1030,23,58,Alive,255,250,150,Torelorn the Dwarf,Glormeon the Giant,0,0,1070,86,N,Dawn,15,False,False,False,Dwarfs,False,False
Imangruk the Dwarf,49,60,1030,49,60,Alive,255,250,150,Lorangrarg the Dwarf,Morildrane the Fey,0,0,1070,87,N,Dawn,15,False,False,False,Dwarfs,False,False
Gligril the Dwarf,58,63,1000,60,60,Alive,235,250,130,Ulfangrak the Dwarf,Kahudrarg the Barbarian,0,0,1100,88,E,14,15,False,False,False,Dwarfs,False,False
Thangrad the Barbarian,11,60,1000,11,61,Alive,239,250,170,Lorangrorn the Barbarian,Thudrun the Dwarf,0,0,1100,89,W,Night,8,False,False,False,Barbarians,False,False
Imulorn the Dwarf,32,62,1030,32,62,Alive,255,250,180,Thigrak the Dwarf,Varangrand the Barbarian,0,0,1070,90,N,Dawn,15,False,False,False,Dwarfs,False,False
Thigrak the Dwarf,44,62,1080,44,62,Alive,255,250,190,Glormane the Dwarf,Anvildrak the Giant,0,0,1120,91,N,Dawn,15,False,False,False,Dwarfs,False,False
Lorangrorn the Barbarian,8,60,1000,6,64,Alive,255,250,180,Carormand the Barbarian,Imgorthand the Fey,0,0,1100,92,N,Dawn,8,False,False,False,Barbarians,False,False
Varatrarg the Barbarian,21,61,1000,26,66,Alive,179,250,150,Lorangrorn the Barbarian,Ushangrane the Icelord,0,0,1100,93,NW,Night,8,False,False,False,Barbarians,False,False
Imelorn the Dwarf,46,62,1000,53,66,Alive,215,226,140,Thigrak the Dwarf,Anvortheon the Barbarian,0,0,1100,94,W,Night,15,False,False,False,Dwarfs,False,False
Ulfangrak the Dwarf,53,62,1000,61,66,Alive,215,250,130,Thigrak the Dwarf,Obigrorn the Giant,0,0,1100,95,W,Night,15,False,False,False,Dwarfs,False,False
Thorthak the Barbarian,6,62,1000,1,67,Alive,209,238,170,Imgorad the Barbarian,Glortheon the Giant,0,0,1100,96,NE,Night,9,False,False,False,Barbarians,False,False
Thormand the Fey,34,62,1000,29,67,Alive,230,250,180,Imorthorn the Fey,Kahangrorn the Icelord,0,0,1100,97,NE,Night,6,False,False,False,Fey,False,False
Anvorthun the Barbarian,15,62,1000,7,70,Alive,231,238,140,Imgorad the Barbarian,Berangrorn the Dwarf,0,0,1100,98,NE,Night,8,False,False,False,Barbarians,False,False
Imgormand the Fey,42,77,1000,42,71,Alive,227,238,150,Morildrane the Fey,Imgorarg the Dwarf,0,0,1100,99,W,Night,6,False,False,False,Fey,False,False
Carorthorn the Fey,59,71,1030,59,71,Alive,255,250,180,Lorangriel the Fey,Varormane the Icelord,0,0,1070,100,N,Dawn,6,False,False,False,Fey,False,False
Imgorad the Barbarian,2,74,1080,2,74,Alive,255,250,200,-,Carangrane the Giant,0,0,1120,101,N,Dawn,8,False,False,False,Barbarians,False,False
Tororthane the Fey,35,74,1030,35,74,Alive,255,250,150,Imorthorn the Fey,Malormun the Icelord,0,0,1070,102,N,Dawn,7,False,False,False,Fey,False,False
Imorthorn the Fey,31,75,1080,31,75,Alive,255,250,200,-,Shareth the Heartstealer,0,0,1120,103,N,Dawn,6,False,False,False,Fey,False,False
Berormorn the Fey,17,77,1030,17,77,Alive,255,250,160,Carorthane the Fey,Kahangriel the Icelord,0,0,1070,104,N,Dawn,6,False,False,False,Fey,False,False
Firak the Barbarian,7,79,1030,7,79,Alive,255,250,140,Imgorad the Barbarian,Thigrak the Dwarf,0,0,1070,105,N,Dawn,8,False,False,False,Barbarians,False,False
Morildrane the Fey,46,81,1000,45,79,Alive,223,220,200,Lorangriel the Fey,Tarithel the Fey,0,0,1100,106,SE,Night,6,False,False,False,Fey,False,False
Thigrand the Fey,28,80,1030,28,80,Alive,255,250,150,Carorthane the Fey,Malirane the Icelord,0,0,1070,107,N,Dawn,7,False,False,False,Fey,False,False
Kahudrarg the Barbarian,5,89,1000,11,81,Alive,231,250,180,Imgorad the Barbarian,Luxor the Moonprince,0,0,1100,108,S,Night,8,False,False,False,Barbarians,False,False
Lorangriel the Fey,54,81,1080,54,81,Alive,255,250,190,Imgorthand the Fey,Malisane the Icelord,0,0,1120,109,N,Dawn,6,False,False,False,Fey,False,False
Carorthane the Fey,20,82,1080,20,82,Alive,255,250,170,Imorthorn the Fey,Glormarg the Icelord,0,0,1120,110,N,Dawn,6,False,False,False,Fey,False,False
Thorthand the Fey,49,84,1030,49,84,Alive,255,250,130,Lorangriel the Fey,Imgorarg the Dwarf,0,0,1070,111,N,Dawn,7,False,False,False,Fey,False,False
Berormane the Fey,42,87,1030,42,87,Alive,255,250,160,Lorangrim the Fey,Zarashand the Icelord,0,0,1070,112,N,Dawn,6,False,False,False,Fey,False,False
Imgormiel the Fey,60,88,1000,57,87,Alive,234,250,110,Imgorthand the Fey,Kahudrak the Barbarian,0,0,1100,113,E,Night,7,False,False,False,Fey,False,False
Careneon the Barbarian,5,89,1000,10,88,Alive,226,244,140,Kahudrarg the Barbarian,Thorarg the Giant,0,0,1100,114,SW,Night,9,False,False,False,Barbarians,False,False
Varangrand the Barbarian,11,88,1000,17,88,Alive,223,214,160,Kahudrarg the Barbarian,Thigrak the Dwarf,0,0,1100,115,SW,Night,8,False,False,False,Barbarians,False,False
Imgorthand the Fey,62,88,1080,62,88,Alive,255,250,190,Imorthorn the Fey,Glireon the Icelord,0,0,1120,116,N,Dawn,6,False,False,False,Fey,False,False
Lorangrim the Fey,46,90,1080,46,90,Alive,255,250,150,Imgorthand the Fey,Imgaril the Icelord,0,0,1120,117,N,Dawn,6,False,False,False,Fey,False,False
Tharand the Fey,27,93,1030,27,93,Alive,255,250,130,Carorthane the Fey,Anvarorn the Icelord,0,0,1070,118,N,Dawn,7,False,False,False,Fey,False,False
Torinarg the Barbarian,5,89,1000,2,94,Alive,243,250,180,Careneon the Barbarian,Ulformane the Giant,0,0,1100,119,N,18,8,False,False,False,Barbarians,False,False
Imorthesh the Fey,48,94,1030,48,94,Alive,255,250,150,Lorangrim the Fey,Lorelorn the Icelord,0,0,1070,120,N,Dawn,6,False,False,False,Fey,False,False
Anvortheon the Barbarian,8,89,1000,14,95,Alive,231,220,160,Careneon the Barbarian,Hagudril the Dwarf,0,0,1100,121,NW,Night,8,False,False,False,Barbarians,False,False
Obireon the Fey,63,95,1030,63,95,Alive,255,250,170,Imgorthand the Fey,Carorthad the Icelord,0,0,1070,122,N,Dawn,6,False,False,False,Fey,False,False
Obigrorn the Giant,13,25,1000,13,25,Alive,255,250,190,Varangrim the Giant,Thatruk the Dwarf,0,0,1070,123,N,Dawn,13,False,False,False,Giants,False,False
Imgasharg the Icelord,43,26,1000,35,25,Alive,239,250,170,Berudrarg the Icelord,Thormand the Fey,0,0,1100,124,E,Night,11,False,False,False,Heartstealer,False,False
Thangrarg the Icelord,47,29,1000,43,25,Alive,239,250,180,Glireon the Icelord,Imorthesh the Fey,0,0,1100,125,SE,Night,11,False,False,False,Heartstealer,False,False
Kahudrak the Barbarian,13,66,1000,19,72,Alive,227,214,180,Lorangrorn the Barbarian,Berormane the Fey,0,0,1100,126,NW,Night,8,False,False,False,Barbarians,False,False
Carorthand the Fey,28,73,1030,28,73,Alive,255,250,190,Imorthorn the Fey,Talormane the Icelord,0,0,1070,127,N,Dawn,6,False,False,False,Fey,False,False
